	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
4868	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039470	0.0	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
4869	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.03465	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
4870	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	11.1523	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
4871	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.1663	PWY-6124	inosine-5'-phosphate biosynthesis II	g__Synechococcus.s__Synechococcus_sp_BL107
4872	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	11.5601	PWY-6124	inosine-5'-phosphate biosynthesis II	g__Synechococcus.s__Synechococcus_sp_CC9902
4873	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Durinskia.s__Durinskia_baltica__400756	SRR8039470	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Durinskia.s__Durinskia_baltica__400756
4874	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039470	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
4875	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Togula.s__Togula_jolla__285029	SRR8039470	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Togula.s__Togula_jolla__285029
4876	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	9.59631	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	g__Synechococcus.s__Synechococcus_sp_BL107
4877	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	11.5232	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	g__Synechococcus.s__Synechococcus_sp_CC9902
4878	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039470	0.0	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
4879	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	11.6249	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4880	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	18.4677	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4881	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Ammonia.s__Ammonia_sp.__43993	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Ammonia.s__Ammonia_sp.__43993
4882	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Astrosyne.s__Astrosyne_radiata__1158023	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Astrosyne.s__Astrosyne_radiata__1158023
4883	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Chattonella.s__Chattonella_subsalsa__44440	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Chattonella.s__Chattonella_subsalsa__44440
4884	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Coremiostelium.s__Coremiostelium_polycephalum__142831	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Coremiostelium.s__Coremiostelium_polycephalum__142831
4885	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Hydrurus.s__Hydrurus_foetidus__2996	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Hydrurus.s__Hydrurus_foetidus__2996
4886	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Mallomonas.s__Mallomonas_sp.__2003107	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Mallomonas.s__Mallomonas_sp.__2003107
4887	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Microchloropsis.s__Microchloropsis_salina__1027361	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Microchloropsis.s__Microchloropsis_salina__1027361
4888	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Partenskyella.s__Partenskyella_glossopodia__552666	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Partenskyella.s__Partenskyella_glossopodia__552666
4889	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Schmidingerella.s__Schmidingerella_taraikaensis__626734	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Schmidingerella.s__Schmidingerella_taraikaensis__626734
4890	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidinopsis.s__Strombidinopsis_sp.__181622
4891	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_inclinatum__197538	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_inclinatum__197538
4892	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	SRR8039470	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
4893	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	g__Synechococcus.s__Synechococcus_sp_BL107
4894	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	g__Synechococcus.s__Synechococcus_sp_CC9902
4895	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_BL107
4896	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_CC9902
4897	PWY-6609: adenine and adenosine salvage III|g__Eurytemora.s__Eurytemora_affinis__88015	SRR8039470	0.0	PWY-6609	adenine and adenosine salvage III	g__Eurytemora.s__Eurytemora_affinis__88015
4898	PWY-6609: adenine and adenosine salvage III|g__unclassified.s__unclassified__72037	SRR8039470	0.0	PWY-6609	adenine and adenosine salvage III	g__unclassified.s__unclassified__72037
4899	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.23806	PWY-6628	superpathway of L-phenylalanine biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4900	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	9.56116	PWY-6628	superpathway of L-phenylalanine biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4901	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.2091	PWY-6630	superpathway of L-tyrosine biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4902	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	8.27741	PWY-6630	superpathway of L-tyrosine biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4903	PWY-6700: queuosine biosynthesis I (de novo)|g__Formosa.s__Formosa_sp.__2018467	SRR8039470	0.0	PWY-6700	queuosine biosynthesis I (de novo)	g__Formosa.s__Formosa_sp.__2018467
4904	PWY-6700: queuosine biosynthesis I (de novo)|g__Pseudomonas.s__Pseudomonas_fluorescens_group	SRR8039470	0.0	PWY-6700	queuosine biosynthesis I (de novo)	g__Pseudomonas.s__Pseudomonas_fluorescens_group
4905	PWY-6700: queuosine biosynthesis I (de novo)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	6.45964	PWY-6700	queuosine biosynthesis I (de novo)	g__Synechococcus.s__Synechococcus_sp_BL107
4906	PWY-6700: queuosine biosynthesis I (de novo)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	5.71859	PWY-6700	queuosine biosynthesis I (de novo)	g__Synechococcus.s__Synechococcus_sp_CC9902
4907	PWY-6703: preQ0 biosynthesis|g__Pseudomonas.s__Pseudomonas_simiae__321846	SRR8039470	0.0	PWY-6703	preQ0 biosynthesis	g__Pseudomonas.s__Pseudomonas_simiae__321846
4908	PWY-6703: preQ0 biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	7.27506	PWY-6703	preQ0 biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4909	PWY-6703: preQ0 biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	10.2324	PWY-6703	preQ0 biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4910	PWY-6823: molybdopterin biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	1.56468	PWY-6823	molybdopterin biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
4911	PWY-6823: molybdopterin biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	2.85367	PWY-6823	molybdopterin biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
4912	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039470	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
4913	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Synechococcus.s__Synechococcus_sp_BL107
4914	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Synechococcus.s__Synechococcus_sp_CC9902
4915	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	12.2218	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	g__Synechococcus.s__Synechococcus_sp_BL107
4916	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	11.7553	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	g__Synechococcus.s__Synechococcus_sp_CC9902
4917	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Amphidinium.s__Amphidinium_carterae__2961
4918	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Amphidinium.s__Amphidinium_massartii__160604	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Amphidinium.s__Amphidinium_massartii__160604
4919	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Durinskia.s__Durinskia_baltica__400756	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Durinskia.s__Durinskia_baltica__400756
4920	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Gymnodinium.s__Gymnodinium_catenatum__39447	SRR8039470	0.394325	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Gymnodinium.s__Gymnodinium_catenatum__39447
4921	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
4922	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Micromonas.s__unclassified__38832	SRR8039470	6.00489	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Micromonas.s__unclassified__38832
4923	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Noctiluca.s__Noctiluca_scintillans__2966	SRR8039470	1.86286	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Noctiluca.s__Noctiluca_scintillans__2966
4924	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159	SRR8039470	25.0985	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159
4925	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039470	9.86707	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Synechococcus.s__Synechococcus_sp_BL107
4926	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039470	10.4156	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Synechococcus.s__Synechococcus_sp_CC9902
4927	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Thalassiosira.s__Thalassiosira_punctigera__265564	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Thalassiosira.s__Thalassiosira_punctigera__265564
4928	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__unclassified.s__unclassified__41302	SRR8039470	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__unclassified.s__unclassified__41302
4929	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aequorivita.s__Aequorivita_sp._HC6-5__1156267	SRR8039470	19.6333	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Aequorivita.s__Aequorivita_sp._HC6-5__1156267
4930	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ammonia.s__Ammonia_sp.__43993	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Ammonia.s__Ammonia_sp.__43993
4931	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039470	4.34199	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphidinium.s__Amphidinium_carterae__2961
4932	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphidinium.s__Amphidinium_massartii__160604	SRR8039470	4.96557	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphidinium.s__Amphidinium_massartii__160604
4933	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphiprora.s__Amphiprora_paludosa__265537	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphiprora.s__Amphiprora_paludosa__265537
4934	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphiprora.s__Amphiprora_sp.__2608610	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphiprora.s__Amphiprora_sp.__2608610
4935	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphora.s__Amphora_coffeiformis__265554	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphora.s__Amphora_coffeiformis__265554
4936	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aristerostoma.s__Aristerostoma_sp.__2710916	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Aristerostoma.s__Aristerostoma_sp.__2710916
4937	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Asterionella.s__Asterionella_formosa__210441	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Asterionella.s__Asterionella_formosa__210441
4938	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Asterionellopsis.s__Asterionellopsis_glacialis__33640	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Asterionellopsis.s__Asterionellopsis_glacialis__33640
4939	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Astrosyne.s__Astrosyne_radiata__1158023	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Astrosyne.s__Astrosyne_radiata__1158023
4940	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Attheya.s__Attheya_septentrionalis__420275	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Attheya.s__Attheya_septentrionalis__420275
4941	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aulacoseira.s__Aulacoseira_subarctica__202472	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Aulacoseira.s__Aulacoseira_subarctica__202472
4942	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039470	9.07233	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Bathycoccus.s__Bathycoccus_prasinos__41875
4943	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bathycoccus.s__unclassified__41874	SRR8039470	7.25967	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Bathycoccus.s__unclassified__41874
4944	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Calcidiscus.s__Calcidiscus_leptoporus__127549	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Calcidiscus.s__Calcidiscus_leptoporus__127549
4945	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
4946	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_debilis__122233	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_debilis__122233
4947	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
4948	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chattonella.s__Chattonella_subsalsa__44440	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chattonella.s__Chattonella_subsalsa__44440
4949	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chlorarachnion.s__Chlorarachnion_reptans__29199	SRR8039470	2.51321	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chlorarachnion.s__Chlorarachnion_reptans__29199
4950	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chrysochromulina.s__Chrysochromulina_rotalis__412157	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chrysochromulina.s__Chrysochromulina_rotalis__412157
4951	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chrysochromulina.s__Chrysochromulina_tobinii__1460289	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chrysochromulina.s__Chrysochromulina_tobinii__1460289
4952	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chrysoculter.s__Chrysoculter_rhomboideus__259385	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chrysoculter.s__Chrysoculter_rhomboideus__259385
4953	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Coremiostelium.s__Coremiostelium_polycephalum__142831	SRR8039470	4.62759	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Coremiostelium.s__Coremiostelium_polycephalum__142831
4954	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Corethron.s__Corethron_hystrix__216773	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Corethron.s__Corethron_hystrix__216773
4955	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
4956	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Craspedostauros.s__Craspedostauros_australis__1486917	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Craspedostauros.s__Craspedostauros_australis__1486917
4957	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Crustomastix.s__Crustomastix_stigmatica__195967	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Crustomastix.s__Crustomastix_stigmatica__195967
4958	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Cryptomonas.s__Cryptomonas_curvata__233186	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Cryptomonas.s__Cryptomonas_curvata__233186
4959	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	SRR8039470	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
